Sentence,Entity
"Und das ist keine Überraschung, die finanzpolitischen Vorstellung von SPD und Grünen auf der einen Seite und der FDP auf der anderen Seite sind einfach fundamental unterschiedlich SPD und Grünen würden eigentlich gerne mehr Geld einnehmen, insbesondere auch durch moderate Steuererhöhung zum Nachteil der besonders wohlhabenden Menschen in Deutschland, die FDP lehnt das strikt ab.",Grüne
"Ich glaube, damit hatte ja selbst die SPD nicht mehr wirklich gerechnet, weil das ja auch durch ein Bundesrat gemust hätte und da hätte die Union nicht zugestimmt.",Union
"Ich glaube, damit hatte ja selbst die SPD nicht mehr wirklich gerechnet, weil das ja auch durch ein Bundesrat gemust hätte und da hätte die Union nicht zugestimmt.",SPD
"Das weiß nicht, hat mich ein bisschen gewundert, ehrlich gesagt, dass die FDP da nicht mehr draufgedrungen hat, den abzuschaffen.",FDP
"Man ist sich eigentlich, dass das sehr gut ist und sehr üpplich, sodass von diesen 100 Milliarden Euro auch noch Geld überbleiben wird für andere Probleme der Ampel.",Ampel
"Also bei staatlichen, halbstaatlichen Institutionen, wie der Kreditanschalt für Wiederaufbau oder der Bundesanschalt für Immobilienaufgaben oder bei der Bahn, die einfach Kreditaufnehmen werden, mit denen dann Ampelprojekte bezahlt werden, diese Schulden werden aber nicht im Haushalt auftauchen.",Ampel
"Wenn man so Schattenhaushalt über das ja startnah unternieben sind, für die der Staat auch teilweise garantieren wird, das bedeutet Schuldenbremse jedenfalls wieder ab 2023 und die einzige Flexibilität, die sich bietet, jenseits der Steuererinnahmen, die schon heute quasi gesetzlich geregelt sind, sind solche Schattenhaushalte, das heißt, mit anderen Worten, die finanziellen Spielräume der Ampel werden sehr, sehr gering sein.",Ampel
"Da hat die SPD, denke ich vor allem, ein, sagen wir mal, symbolischen Sieggerungen, nämlich die Anhebung des Mindestlohns auf 12 Euro die Stunde.",SPD
"Das steht aber nicht im Koalitionsvertrag ein interessanten Absatz, den ich noch gelesen habe, wo ich nicht genau wusste, wie denn einzuordnen ist, weil der sonst eigentlich nur wo zu lesen war ist, dass die Ampel alle neuen Selbstständigen, die nicht anderweitig versichert sind, quasi dazu zwingen will, in die gesetzliche Rentenversicherung einzutreten.",Ampel
"Jedenfalls haben wir uns ein bisschen umgehört, das scheint wohl so gewesen zu sein, das wird jetzt einfach spannend, wie das konkret umgesetzt wird, das gilt aber natürlich für vieles, ja je länger weh jetzt quasi so hin, in dieser Darstellung des Koalitionsvertrags nach hinten kommen, desto unklarer die Regelung, desto mehr Spielräume, desto weniger klare Einigung und desto spannender werden die nächsten Jahre, da hebt wird einfach vieles davon abhängen, wer dann jeweils Ministerin oder Minister wird und wieder einen konkrete Gesetzentwürfe aussehen, das ist einfach auch eine spannende Frage, wie weit dann zum Beispiel so dieses Vertrauen, dass die drei Ampelparteien glaube ich in den Verhandlungen aufgebaut haben, was sie nach außen dokumentiert haben, auch tatsächlich in der Praxis tragen wird.",Ampel
"Jedenfalls haben wir uns ein bisschen umgehört, das scheint wohl so gewesen zu sein, das wird jetzt einfach spannend, wie das konkret umgesetzt wird, das gilt aber natürlich für vieles, ja je länger weh jetzt quasi so hin, in dieser Darstellung des Koalitionsvertrags nach hinten kommen, desto unklarer die Regelung, desto mehr Spielräume, desto weniger klare Einigung und desto spannender werden die nächsten Jahre, da hebt wird einfach vieles davon abhängen, wer dann jeweils Ministerin oder Minister wird und wieder einen konkrete Gesetzentwürfe aussehen, das ist einfach auch eine spannende Frage, wie weit dann zum Beispiel so dieses Vertrauen, dass die drei Ampelparteien glaube ich in den Verhandlungen aufgebaut haben, was sie nach außen dokumentiert haben, auch tatsächlich in der Praxis tragen wird.",Ampelparteien
"Ganz wichtig für den Bereich Soziales in nur zwei Sachen, Rente und Wohnen, also bei der Rente, das ist natürlich ein Punkt der SPD, wird das Renteneintrittsalter nicht erhöht.",SPD
"Das heißt, die Leute müssen nach dem Willen der SPD nicht länger arbeiten, das Niveau der Rente bleibt beachtend 40% erhalten und am Strich heißt das, es wird sehr teuer, weil natürlich jetzt momentan es so ist, dass die arbeitende Bevölkerung in die Rente einzahlt und die die in Rente sind, das Geld dann bekommen, das reicht natürlich vorne und hinten nicht, deswegen heute schon jedes Jahr über 100 Milliarden aus Steuertöpfen wird dazu gezahlt.",SPD
"Und dennoch sagt die Ampel soll zumindest in dieser Legislaturperiode der Rentenbeitrag, also das was arbeitende Menschen einzahlen, nicht über 20% ansteigen.",Ampel
"Ja, also ich finde bei dem Renten-Thema muss man, muss man ja ich sagen, das ist natürlich auch, wie soll ich sagen, der FDP war das einfach wahnsinnig wichtig, dass man einsteigt in die sogenannte Kapitalgedeckte Rente, dass man teilweise wegkommen vom Umlagefinanzierungssystem und insofern finde ich, hat das auch so ein bisschen was von der Experimentierklausel, wenn ehrlich ist.",FDP
"Genau, also es gibt eine Uhrabstimmung der Grünen, die ihr heute angefangen läuft jetzt zehn Tage.",Grüne
Und dann gibt es noch Parteitage von FDP und SPD-Dilern zustimmen müssen.,FDP
Und dann gibt es noch Parteitage von FDP und SPD-Dilern zustimmen müssen.,SPD
"Es gibt allerdings, wenn man mal so die Twitter-Blaser sich anschaut, gerade auch bei Grünen, aber auch bei linkeren Sozialdemokratinnen einfach enormen Frust damit, dass das Kapitelfinanzen und Soziales so ausgefallen ist, wie sie ausgefallen ist, beziehungsweise das eben der Weg hin zum 1,5 Grad Ziel.",Sozialdemokratinnen
"Es gibt allerdings, wenn man mal so die Twitter-Blaser sich anschaut, gerade auch bei Grünen, aber auch bei linkeren Sozialdemokratinnen einfach enormen Frust damit, dass das Kapitelfinanzen und Soziales so ausgefallen ist, wie sie ausgefallen ist, beziehungsweise das eben der Weg hin zum 1,5 Grad Ziel.",Grüne
"Insofern denke ich, dass die meisten Grünen und SPD mit Lider sich sagen werden, das ist jetzt irgendwie das kleinste Übel und sich einfach ärgern werden, dass es nicht gereicht hat für Erzbogel.",SPD
"Insofern denke ich, dass die meisten Grünen und SPD mit Lider sich sagen werden, das ist jetzt irgendwie das kleinste Übel und sich einfach ärgern werden, dass es nicht gereicht hat für Erzbogel.",Grüne
Also für eine Koalition von SPD-Grün und Linken da fehlt ein paar Tausend stimmen.,SPD
"Fangen wir mal mit der FDP an, bisher sind die Posten nicht alle besetzt, aber bei der FDP glaube ich weiß man schon, Finanzen macht Christian Lindner, da würde ich mal sehr gespannt, wie das in der Praxis aussehen wird.",FDP
"Fangen wir mal mit der FDP an, bisher sind die Posten nicht alle besetzt, aber bei der FDP glaube ich weiß man schon, Finanzen macht Christian Lindner, da würde ich mal sehr gespannt, wie das in der Praxis aussehen wird.",Christian Lindner
"Finanzen sind natürlich Herzensthema der Liberalen, sie sind ein Schlüsselrisor, weil es letztlich immer irgendwie um Geld geht, aber Lindner hat eben bislang überhaupt keine Erfahrung und es gibt ja in der Verwaltung, wie soll ich sagen, auch immer diesen etwas sarkastischen Spruch gerade bei alten Verwaltungshasen.",Liberale
"Verkehr macht Volker Wissing, Justiz macht Marco Buschmann, genau am Rechtsanwalt, hat sich ja ein bisschen in der Corona-Politik eigentlich verrand, muss man so sagen, mit seinen Abschaffung und Beendigung der epidemischen Lage.",Marco Buschmann
"Verkehr macht Volker Wissing, Justiz macht Marco Buschmann, genau am Rechtsanwalt, hat sich ja ein bisschen in der Corona-Politik eigentlich verrand, muss man so sagen, mit seinen Abschaffung und Beendigung der epidemischen Lage.",Volker Wissing
"Spannend ist natürlich auch im Wieweit er jetzt dann so die Wissenschaft und die Zivilgesellschaft einbinden wird in diese Reformprojekte, aber da bin ich persönlich relativ optimistisch, dass das ein starkes Rissor werden kann unter Marco Buschmann.",Marco Buschmann
"Dann die Grünen besetzen mit Robert Haabeg, einer Art Superministerium, zuständig für Wirtschaft und Klimaschutz.",Grüne
"Also das war ja immer so das Argument der Grünen, wenn wir das Finanzministerium nicht kriegen, dann brauchen wir aber trotzdem irgendwie ein Hebel, um Klimaschutz wirklich durchzusetzen, nicht dass uns das Finanzministerium ständig da in die Parade fährt, deswegen wollten die Grünen eigentlich ein Weto haben, um gesetzliche Klimaschädliche Gesetze zu verhindern.",Grüne
"Weitere Ressorts, die für die Grünen im Programm stehen, das Ministerium für Familie, Senioren, Frauen und Jugend, das Umweltministerium, inklusive Naturschutz und auch Reaktorsicherheit, Verbraucherschutz und Ernährung und Landwirtschaft.",Grüne
Bei Redaktionsschluss dieser Sendung kommen wir zum Schluss zu den Posten für die SPD.,SPD
Natürlich wird Olaf Scholz Bundeskanzler das wahrgesetzt.,Olaf Scholz
Sein Kanzler am Minister wird Wolfgang Schmidt ist ein langjähriger Vertrauter zur Zeitstaatsekretär im Finanzministerium.,Wolfgang Schmidt
Weitere Personalien sind bei der SPD noch nicht endgültig geklärt.,SPD
In lustiger Weise will die SPD erst über den Vertrag entscheiden und dann über das Personal reden.,SPD
"Das Innenministerium, so Christine Lambrecht, übernehmen bisher Justizministerin.",Christine Lambrecht
Arbeit und Soziales soll vermutlich Hubertus Heil behalten.,Hubertus Heil
Dann hat die SPD noch das Verteidigungsministerium und das Entwicklungshilfeministerium.,SPD
Den Gesundheitsminister der Herzen Karl Lauterbach.,Karl Lauterbach
Aber interessanterweise scheint die SPD ihn gerade zu verhindern zu wollen.,SPD
Das allerdings scheint irgendwie in der SPD nicht so richtig mehrheitsfähig zu sein.,SPD
"Ja, eine SPD-Frau aus Sachsen, die dort im Sozialministerin ist.",SPD
"Also, Lauterbach gilt halt als sperrig vermutlich ist ein großes Problem, das Olaf Scholz ihn nicht so besonders mag.",Olaf Scholz
"Das heißt, mit anderen Worten, er wird jedenfalls mal die SPD-Ministerien mit Männern und Frauen in gleicher Zahl besetzen.",SPD
Und das könnte letzten Endes Karl Lauterbach das Genick brechen.,Karl Lauterbach
Vielleicht muss dann vielleicht auch Hubertus Heil nicht bleiben.,Hubertus Heil
"Aber gut, wir werden sehen, die Kabinettsliste möchte die SPD erst Anfang dezember.",SPD
"Und da sieht man auch, da gibt es einfach Konsens zwischen den drei Ampelparteien.",Ampel
"Und da sieht man auch, da gibt es einfach Konsens zwischen den drei Ampelparteien.",Ampelparteien
"Aber vieles wird davon abhängen, inwieweit es in der Realpolitik des Regierungsalltags gelingen wird, insbesondere der FDP zu Geständnisse abzuregen.",FDP
"Aber in diesen Tagen, im Tag, wo wir aufnehmen, ist der 25. November und da endet nach Meinung der Ampelkordition, die epidemische Notlage von Nationale Tragen, war krasser.",Ampel
"Also die entsprechende Änderung des Infektionsschutzgesetzes, die die Ampel in den vergangenen Wochen vorbereitet hat, wir haben mehrfach berichtet, ist inzwischen auch durch den Bundesrat.",Ampel
"Die Union hat nach einem Aufschrei an das kann man es wohl nicht sagen, doch zugestimmt hat allerdings rausverhandelt, dass die jetzigen Änderung schon in drei Wochen evaluiert werden sollen.",Union
"Und da kann man nur sagen, liebe Ampelkollitionärinnen, wie so habt ihr das nicht schon vorher gesehen.",Ampel
Aber immerhin will die neue Ampelregierung jetzt ein Corona-Krisenstab einrichten.,Ampel
Aber immerhin will die neue Ampelregierung jetzt ein Corona-Krisenstab einrichten.,Ampelregierung
"Aber eben dann so Ad hoc vorbereitet werden, aber es kein Krisenstab bis zum Schluss gab, der halt dauern Tag wissenschaft analysiert, Studien auswertet, das will die Ampel wohl jetzt machen.",Ampel
"Auch die aktuelle Bundesregierung und auch aus der Ampel kommen, nach wie vor auch skeptische Stimmen, muss man so sehen, insbesondere aus der FDP, aber die beiden Ministerpräsidenten Kretschmann und Söder, Baden-Württemberg und Bayern, Grüne und CSU, werben in einem großen Gastbeitrag in der Frankfurter Allgemeinen Zeitung inzwischen für die Impfpflicht auch der hessische Ministerpräsident Volker Bouffier fordert sie.",FDP
"Auch die aktuelle Bundesregierung und auch aus der Ampel kommen, nach wie vor auch skeptische Stimmen, muss man so sehen, insbesondere aus der FDP, aber die beiden Ministerpräsidenten Kretschmann und Söder, Baden-Württemberg und Bayern, Grüne und CSU, werben in einem großen Gastbeitrag in der Frankfurter Allgemeinen Zeitung inzwischen für die Impfpflicht auch der hessische Ministerpräsident Volker Bouffier fordert sie.",Ampel
"Auch die aktuelle Bundesregierung und auch aus der Ampel kommen, nach wie vor auch skeptische Stimmen, muss man so sehen, insbesondere aus der FDP, aber die beiden Ministerpräsidenten Kretschmann und Söder, Baden-Württemberg und Bayern, Grüne und CSU, werben in einem großen Gastbeitrag in der Frankfurter Allgemeinen Zeitung inzwischen für die Impfpflicht auch der hessische Ministerpräsident Volker Bouffier fordert sie.",Grüne
"Auch die aktuelle Bundesregierung und auch aus der Ampel kommen, nach wie vor auch skeptische Stimmen, muss man so sehen, insbesondere aus der FDP, aber die beiden Ministerpräsidenten Kretschmann und Söder, Baden-Württemberg und Bayern, Grüne und CSU, werben in einem großen Gastbeitrag in der Frankfurter Allgemeinen Zeitung inzwischen für die Impfpflicht auch der hessische Ministerpräsident Volker Bouffier fordert sie.",CSU
"Niedersachsen-Ministerpräsident Stefan Weil, SPD und der Hamburger Bürgermeister Peter Chenscher, jedenfalls SPD, Schlosseneinimpfpflicht zumindest nicht mehr aus.",SPD
"Auf der anderen Seite, wie darum, gegen Stimmen von Kanzler am Minister braunen und Friedrich März, dem Langzeit per Teilvorsitzendenkandidaten der CDU, die mein besser sei, reines Zweig.",CDU
"Bushman hat es gesagt, von der FDP Spahn hat es gesagt, von der CDU.",FDP
"Bushman hat es gesagt, von der FDP Spahn hat es gesagt, von der CDU.",CDU
"Ja, das ist schon an derermaßen schockierend, was Christine Aschenberg-Duknuss da im Fernsehen von sich gegeben hat, immerhin gesundheitspolitische Sprecherin der FDP-Fraktion im Deutschen Bundestag.",FDP
"Ja, das ist schon an derermaßen schockierend, was Christine Aschenberg-Duknuss da im Fernsehen von sich gegeben hat, immerhin gesundheitspolitische Sprecherin der FDP-Fraktion im Deutschen Bundestag.",FDP-Fraktion
"Sie ist also im Grunde mindestens so wichtig bei der FDP, wie Carl Lauterbach bei der SPD, der sogenannte Gesundheitsexperte, der ja formal gar kein Amt hat.",FDP
"Sie ist also im Grunde mindestens so wichtig bei der FDP, wie Carl Lauterbach bei der SPD, der sogenannte Gesundheitsexperte, der ja formal gar kein Amt hat.",SPD
"Also Frau Aschenberg-Duknuss ist mit Sicherheit eine ganz entscheidende Frau bei der FDP und bei der kommenden Ampel deren zentrale Aufgabe derzeit, dass Management der Corona-Pandemie sein müsste.",FDP
"Also Frau Aschenberg-Duknuss ist mit Sicherheit eine ganz entscheidende Frau bei der FDP und bei der kommenden Ampel deren zentrale Aufgabe derzeit, dass Management der Corona-Pandemie sein müsste.",Ampel
"Zitat Freedom Day, ich bin dafür #FDPBTCorona.",FDP
Also natürlich hat zum Beispiel die kommende Ampel ein paar Maßnahmen ergriffen.,Ampel
"Insgesamt haben einfach eine Menge Leute, eine Menge Fehler gemacht und das jetzt diese noch Bundesregierung, also Span und Konsorten, quasi versucht der Ampel die Sache in die Schule zu schieben.",Ampel
"Jetzt ist es ja so, dass er die Ampel die Dinge verstolpert und die Länder, die wenn auch eingeschränken Möglichkeiten, die die Ampel ihnen noch gelassen hat, jetzt vergleichsweise engagiert nutzen.",Ampel
"Und so, das ist heute alles ganz anders in den großen Parteien, auch in der CDU wird ""Friders for Future"" mindestens nach außen, mindestens offiziell irgendwie als konstruktive Kraft wahrgenommen.",CDU
