Sentence,Entity,predicted_label
"Ihr Kurt Stukenberg,Ressortleiter Wissenschaft Habeck, Scholz, Lindner: Je nach Rechnung liegen SPD, Grüne und FDP gerade bei mehreren Dutzend Vorhaben miteinander im Clinch Melden Sie sich an und diskutieren Sie mit  Illustration von Sars-CoV-2 Die unter dem Namen Arcturus bekannte Coronasublinie XBB.1.16 ist in Deutschland bisher nur selten dokumentiert worden.",FDP,2
"Übergangen, gemobbt, abserviert: Wie Ältere diskriminiert werden Melden Sie sich an und diskutieren Sie mit  Zwei gegen den Planeten: Protest von Klimaaktivisten mit den Konterfeis der FDP-Minister Christian Lindner und Volker Wissing Sie können den Artikel leider nicht mehr aufrufen.",FDP,1
"Übergangen, gemobbt, abserviert: Wie Ältere diskriminiert werden Melden Sie sich an und diskutieren Sie mit  Zwei gegen den Planeten: Protest von Klimaaktivisten mit den Konterfeis der FDP-Minister Christian Lindner und Volker Wissing Sie können den Artikel leider nicht mehr aufrufen.",Volker Wissing,1
"Übergangen, gemobbt, abserviert: Wie Ältere diskriminiert werden Melden Sie sich an und diskutieren Sie mit  Zwei gegen den Planeten: Protest von Klimaaktivisten mit den Konterfeis der FDP-Minister Christian Lindner und Volker Wissing Sie können den Artikel leider nicht mehr aufrufen.",Christian Lindner,1
Zwei gegen den Planeten: Protest von Klimaaktivisten mit den Konterfeis der FDP-Minister Christian Lindner und Volker Wissing Melden Sie sich an und diskutieren Sie mit  Gordon Moore im Jahr 2001 Sie können den Artikel leider nicht mehr aufrufen.,FDP,1
Zwei gegen den Planeten: Protest von Klimaaktivisten mit den Konterfeis der FDP-Minister Christian Lindner und Volker Wissing Melden Sie sich an und diskutieren Sie mit  Gordon Moore im Jahr 2001 Sie können den Artikel leider nicht mehr aufrufen.,Volker Wissing,1
Zwei gegen den Planeten: Protest von Klimaaktivisten mit den Konterfeis der FDP-Minister Christian Lindner und Volker Wissing Melden Sie sich an und diskutieren Sie mit  Gordon Moore im Jahr 2001 Sie können den Artikel leider nicht mehr aufrufen.,Christian Lindner,1
"Yoon, ein Konservativer, der als wirtschaftsfreundlich gilt, hatte die Erhöhung der Arbeitszeit unterstützt, um den Arbeitgebern mehr Flexibilität zu ermöglichen.",Konservative,2
"Laut einer Erhebung des Statistischen Amts der Europäischen Union  (Eurostat) vom Dezember 2022 weist Deutschland mit rund 28 Prozent Teilzeitbeschäftigung an der Gesamtbeschäftigung die viertgrößte Teilzeitquote in Europa auf – hinter den Niederlanden, der Schweiz und Österreich.",Union,2
"Von diesem Mittwoch an könnten alle Berechtigten die Einmalzahlung von 200 Euro beantragen, sagte Bundesbildungsministerin Bettina Stark-Watzinger der Nachrichtenagentur dpa. »",Bettina Stark-Watzinger,2
"Die Bearbeitung der Anträge und die Auszahlung werden durch das automatisierte Verfahren sehr zügig erfolgen«, versprach die FDP-Politikerin weiter.",FDP,2
"Kritik kam auch aus der Opposition: »Der Zusammenbruch der Stark-Watzinger-Plattform macht das Desaster der Bundesbildungsministerin bei der Auszahlung des 200-Euro-Zuschusses komplett«, sagt Thomas Jarzombek, bildungspolitischer Sprecher der CDU/CSU-Fraktion im Bundestag.",CDU,1
"Kritik kam auch aus der Opposition: »Der Zusammenbruch der Stark-Watzinger-Plattform macht das Desaster der Bundesbildungsministerin bei der Auszahlung des 200-Euro-Zuschusses komplett«, sagt Thomas Jarzombek, bildungspolitischer Sprecher der CDU/CSU-Fraktion im Bundestag.",CSU,1
"Kritik kam auch aus der Opposition: »Der Zusammenbruch der Stark-Watzinger-Plattform macht das Desaster der Bundesbildungsministerin bei der Auszahlung des 200-Euro-Zuschusses komplett«, sagt Thomas Jarzombek, bildungspolitischer Sprecher der CDU/CSU-Fraktion im Bundestag.",CDU/CSU-Fraktion,1
"Dabei hatte Jens Brandenburg (FDP), Parlamentarischer Staatssekretär bei der Bundesministerin für Bildung und Forschung (BMBF), im Gespräch mit dem SPIEGEL  vor einigen Wochen versprochen, dass die Technik dem erwartbar großen Ansturm gewachsen sein werde: »Wir rechnen mit einem großen Ansturm, vor allem in den ersten Tagen.",FDP,2
"In den Allerwiesen 4, 38446 Wolfsburg Pommes Schwarz-Gelb: Blick in die heutige Gaststätte Es ist eine Unsitte des modernen Fußballs, dass Vereine heutzutage in der Führungsetage eines flügelverleihenden Brausekonzerns ihre Bestimmung finden.",Schwarz-Gelb,2
"Stadionberg, Oberklausen, 92275 HirschbachDokumentationszentrum Reichsparteitagsgelände, Bayernstraße 110, 90478 Nürnberg Silbersee, Nürnberg Uwe-Seeler-Denkmal: Gewaltige Fußstapfen, viel zu groß für die meisten heutigen HSV-Fußballer Sascha Kurzrock Hölzernes Fußballdenkmal: Kilia-Tribüne, 104 Jahre alt Lehrte Wolfsburgs Fußballer das Fürchten: Magaths »Hügel der Leiden« Pommes Schwarz-Gelb: Blick in die heutige Gaststätte Heiliger Aloisius: Konnte Schalke 04 auch nicht helfen Vom Bökelberg blieben nur Reste: 2006 wurde das Stadion nach 107 Jahren abgerissen.",Schwarz-Gelb,2
Geschichtskitsch: Stalin und Putin auf Bildern in einer Moskauer Ausstellung (2016) Melden Sie sich an und diskutieren Sie mit  Phantom des Parlaments: Seit 1979 ist Jakob Maria Mierscheid (hier sein früheres Profil auf der Homepage des Deutschen Bundestags) nimmermüde in der deutschen Politik präsent SPD / dpa Sie können den Artikel leider nicht mehr aufrufen.,SPD,1
Phantom des Parlaments: Seit 1979 ist Jakob Maria Mierscheid (hier sein früheres Profil auf der Homepage des Deutschen Bundestags) nimmermüde in der deutschen Politik präsent SPD / dpa Melden Sie sich an und diskutieren Sie mit  Szene mit Kermit und dem Krümelmonster Sie können den Artikel leider nicht mehr aufrufen.,SPD,0
Melden Sie sich an und diskutieren Sie mit  SPD-Granden Wehner und Brandt beim Parteitag 1973 in Hannover: Zuckerbrot und Peitsche akg-images / picture-alliance Sie können den Artikel leider nicht mehr aufrufen.,SPD,2
"Das Papier diene als Vorlage für die aktuellen Koalitionsverhandlungen von CDU und SPD, heißt es.",SPD,2
"Das Papier diene als Vorlage für die aktuellen Koalitionsverhandlungen von CDU und SPD, heißt es.",CDU,2
"CDU und SPD befürworten einen stärkeren Ausbau der U-Bahn, vor allem in den Außenbezirken.",SPD,2
"CDU und SPD befürworten einen stärkeren Ausbau der U-Bahn, vor allem in den Außenbezirken.",CDU,2
Im bisherigen rot-grün-roten Senat hatten Grüne und Linke hingegen nur kurzen Ergänzungen zugestimmt.,Grüne,2
"Die Berliner Noch-Koalitionspartner der SPD pochten auf Vorrang für die Straßenbahn, deren Netz sich schneller und günstiger erweitern lasse.",SPD,2
"Die Länder haben dem Bund vorgeschlagen, den Flughäfen die Zuständigkeit für die Sicherheitskontrollen zu übertragen, sagte der Vorsitzende der Verkehrsministerkonferenz, Nordrhein-Westfalens Ressortchef Oliver Krischer (Grüne), der Deutschen Presse-Agentur in Düsseldorf.",Grüne,2
"Auch Bundesverkehrsminister Volker Wissing (FDP) werde an der Konferenz teilnehmen, sagte Krischer.",FDP,2
"Auch Bundesverkehrsminister Volker Wissing (FDP) werde an der Konferenz teilnehmen, sagte Krischer.",Volker Wissing,2
"Die Ampelkoalition hatte eine Reform des Straßenverkehrsrechts  versprochen, bislang ist das Vorhaben jedoch im Koalitionsstreit blockiert.",Ampelkoalition,1
"Die Ampelkoalition hatte eine Reform des Straßenverkehrsrechts  versprochen, bislang ist das Vorhaben jedoch im Koalitionsstreit blockiert.",Ampel,1
Die Debatte um Robert Habecks Duschgewohnheiten kam nicht gut an.,Robert Habeck,2
"An Komplexität ist »Allie Gator« mit dem Kartenspiel »Uno« vergleichbar (wenn Sie das nicht kennen, trösten Sie sich: Kanzler Olaf Scholz kannte es auch nicht).",Olaf Scholz,2
"Als Alternative zum teuren Testsieger empfehlen die Tester noch die zweitplatzierte LG DSPD7Y, die für rund 300 Euro »guten Ton« liefere und weniger Strom verbrauche als das teurere Modell.",SPD,2
"Spezialzutaten wie frische Muskatblüte, Grüne Rosinen, Amchur (Mangopulver) oder das original bengalische Fünfgewürzepulver Panch Phoron aus Schwarzem Senf, Schwarzkümmel, Fenchelsamen, Kreuzkümmel und Bockshornkleesamen sind hierzulande eher schwierig zu bekommen.",Grüne,2
"Da es in Kenia landesweit nur eine einzige Kunsteisbahn gibt, muss der 28-jährige Eishockeyspieler improvisieren.",Kenia,2
"Benjamin Mburu, Kenia Eislöwen»Als Eishockeyspieler habe ich nicht genügend Zeit für das Training auf Eis.",Kenia,2
Eishockey in Kenia – das weckt Erinnerungen an die ähnlich exotischen Bobfahrer aus Jamaika im Film »Cool Runnings«.,Kenia,2
Eishockey in Kenia – das weckt Erinnerungen an die ähnlich exotischen Bobfahrer aus Jamaika im Film »Cool Runnings«.,Jamaika,2
"Benjamin Mburu, Kenia Eislöwen»Meine Eishockeyreise begann, als ich aufs College ging.",Kenia,2
Die »Eislöwen« sind das einzige Team in Kenia.,Kenia,2
"Tim Colby, Trainer Kenia Eislöwen»Im Training merke ich, dass die Kids schneller lernen.",Kenia,2
Das Spiel endete für die Kenianer mit einer Niederlage.,Kenia,2
Wie das legendäre Bobteam aus Jamaika.,Jamaika,2
"Melden Sie sich an und diskutieren Sie mit  Melden Sie sich an und diskutieren Sie mit  Melden Sie sich an und diskutieren Sie mit  Markus Feldenkirchen: »Sie schlugen damals vor, die FDP umzubenennen.",FDP,2
Und jetzt gerade haben wir wieder mal nicht ganz so leichte Zeiten für die FDP.«,FDP,2
"Feldenkirchen: »Die CLP – Christian Lindner Partei, wäre das was?«",Christian Lindner,2
"Feldenkirchen: »Herr Bartsch, denke ich an Frau Zimmermann in der Nacht...« Dietmar Bartsch: »Dann kann ich wirklich kurzzeitig nicht schlafen.",Dietmar Bartsch,2
Sie ist schon eine besondere Abgeordnete in der FDP.,FDP,2
"Aber ich glaube, Christian Lindner schläft noch schlechter, wenn er an sie denkt.«",Christian Lindner,1
"Wolfgang Kubicki: »Ja, zunächst, dass sie eine rheinische Frohnatur ist und einen sehr festen Standpunkt hat in der Frage des Ukrainekrieges und den Möglichkeiten, darauf Einfluss zu nehmen.«",Wolfgang Kubicki,2
"Karl Lauterbach: »Ich finde, sie macht eigentlich eine tolle Arbeit für eine Abgeordnete.«",Karl Lauterbach,0
Ich finde es sehr charmant und Karl Lauterbach kommt ja aus Köln.,Karl Lauterbach,0
"Strack-Zimmermann: »Olaf Scholz hat in der Tat bei dem G20-Gipfel, deswegen habe ich ja darauf angespielt, die Lage falsch eingeschätzt und die Lage auch nicht wirklich im Griff gehabt.",Olaf Scholz,1
"Feldenkirchen: »Wenn ich Olaf Scholz nach unserer Regierungszeit mal im Dunkeln begegne...« Strack-Zimmermann: »Dann würde ich ihm vorschlagen, dass wir mal ein Bier zusammen trinken gehen und manche Dinge mal aufrollen, warum etwas wie gekommen und warum es nicht gekommen ist.",Olaf Scholz,2
"Feldenkirchen: »Im Kanzleramt wird gelästert, dass sie quasi eine Art Geschäftsmodell aus der Kritik an Olaf Scholz gemacht hätten.«",Olaf Scholz,2
"Es war in den Koalitionsverhandlungen, als die abgeschlossen waren und die Ministerien verteilt worden sind, klar, dass die SPD das Ministerium nimmt.",SPD,2
"There were few incidents here during the Cold War, when it stood between the Warsaw Pact countries of the Soviet Union, Romania and Bulgaria on the one hand, and NATO-member Turkey on the other.",Union,1
"The city was founded by Catherine the Great in 1794, though the monument dedicated to her was torn down in November 2022. Is that the new form of approaching history and ethnic relations on the former riviera of the czarist empire and the Soviet Union? """,Union,2
"The once unpassable southern border of the Soviet Union demarcates a language and cultural divide, but also a prosperity differential.",Union,2
"In absolute quantities, Germany consumed the largest total volume of Russian gas among European countries in 2021. Until recently, four main routes led from Russia to the European Union.",Union,2
"German Development Minister Svenja Schulze in Ghana That message, though, changed earlier this month.",Svenja Schulze,2
"And to make the new approach clear, two ministers from Germany flew to the West African country: Development Minister Svenja Schulze and Labor Minister Hubertus Heil.",Hubertus Heil,2
"And to make the new approach clear, two ministers from Germany flew to the West African country: Development Minister Svenja Schulze and Labor Minister Hubertus Heil.",Svenja Schulze,2
The current coalition government under Chancellor Olaf Scholz now wants to improve the situation and make legal immigration easier.,Olaf Scholz,2
Nana Kofi Acquah / DER SPIEGEL German Development Minister Svenja Schulze in Ghana Career adviser Kwaku Yeboah in his office at the German migration center Yeboah no longer has to try to encourage clients to stay in Ghana.,Svenja Schulze,2
"I appreciate German Chancellor Olaf Scholz asking for Alexei’s freedom in Putin’s presence, making this big video statement, as he did last summer.",Olaf Scholz,0
"I also appreciate the German Finance Minister Christian Lindner's tweets about Alexei almost every week, and many other politicians are also promoting his cause.",Christian Lindner,2
"Following the collapse of the Soviet Union, he became involved in metal trading and built up an empire, including mines, factories, refineries and airports.",Union,2
"The party had been organized by Reno S., a soldier in the German military, the Bundeswehr, and a functionary in the right-wing radical party Alternative for Germany (AfD).",AfD,2
"Today, Reno S. is deputy head of the AfD chapter in Weilheim.",AfD,2
"According to the Munich daily Münchner Merkur, the suspected traitor apparently kept AfD material in his locker at the soccer club.",AfD,1
"Businessman Arthur E. spent several years as a radio operator for the German military, just like Carsten L. and AfD man Reno S. Former German Bundeswehr soldier Arthur E. is a suspected co-conspirator in the case. [",AfD,2
"M] Julius Maxim / DER SPIEGEL ; Fotos: Ingmar Björn Nolting / laif Born in the Soviet Union in 1991, Arthur E. emigrated to Germany with his parents when he was still a child.",Union,2
But the businessman is also able to freely travel to the European Union without the residency permit.,Union,2
"Shortly before the collapse of the Soviet Union, she was working as a packer in a state-owned canned-goods factory, according to reports in the Russian media.",Union,2
"The AfD functionary Reno S. is thought to have joined them, though he is not a defendant in the case.",AfD,2
"DER SPIEGEL: Shortly after it broke out, German Chancellor Olaf Scholz described the war as a ""Zeitenwende ,"" a turning point.",Olaf Scholz,2
"Some of Scholz’s formulations have been quite brilliant, as when he said that the European Union is the antithesis of imperialism and autocracy, also his notion of the European Union as geopolitical.",Union,2
"Whereas the Ukrainian ambassador to Washington was invited to the Congressional Gallery to watch U.S. President Joe Biden's recent ""State of the Union Address"" and was celebrated by members of Congress, Leshchynska still has to explain in Beijing who actually attacked whom in this war. """,Union,2
"And in contrast to the Soviet Union, the U.S. continues to maintain brisk trade relations with China, whose central bank holds $867 billion worth of U.S. bonds.",Union,2
"At a meeting of European Union officials in Strasbourg, France, some seemed to hold that opinion, as well.",Union,2
"As German Chancellor Olaf Scholz's recent visit to Brazil demonstrated, this has only been partially successful.",Olaf Scholz,2
"In the period following the collapse of the Soviet Union, Ukraine already lost around 8 million residents through emigration and a low birthrate.",Union,1
"The result is a population lower than it has been in eight decades, since before the outbreak of World War II. Most of those who have left the country say that they want to return once the war has come to an end, but some governments in the European Union are trying to hang on to them.",Union,1
"The ""manifesto"" calls on German Chancellor Olaf Scholz to support negotiations between Russia and Ukraine. """,Olaf Scholz,2
"People like Antje Döhner-Unverricht, who distance themselves from Germany’s far-right Alternative for Germany (AfD) party and from Putin's propaganda on the petition platform and in comments to DER SPIEGEL, want nothing to do with them.",AfD,1
"The AfD, for example, whose chair Tino Chrupalla recently shared Wagenknecht’s and Schwarzer’s petition on Twitter, represents ""inhuman views,"" says Kässmann. """,AfD,1
"The AfD, for example, whose chair Tino Chrupalla recently shared Wagenknecht’s and Schwarzer’s petition on Twitter, represents ""inhuman views,"" says Kässmann. """,Tino Chrupalla,1
"Meanwhile, Roderich Kiesewetter, a politician with the Christian Democratic Union (CDU), has launched his own counter-initiative as an alternative to that of Schwarzer and Wagenknecht.",Union,2
"Meanwhile, Roderich Kiesewetter, a politician with the Christian Democratic Union (CDU), has launched his own counter-initiative as an alternative to that of Schwarzer and Wagenknecht.",CDU,2
"They initially attracted 69 signatories, including some prominent German public figures like Kässmann, Peter Gauweiler, a prominent former politician with the center-right Christian Social Union party, former European Commission Vice President Günter Verheugen, the German actress Katharina Thalbach and musician Reinhard Mey.",Union,2
She asked Lafontaine if it was possible that AfD politicians and right-wing voters might also attend the demonstration.,AfD,2
